
PARALLEL MONTE CARLO RESULTS
--------------------------------------------------------------------------------
  #  Parameters                                           Sharpe     PF     DD%  Trades   Return
--------------------------------------------------------------------------------
269  bb_period=30, bb_std=2.6, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
270  bb_period=30, bb_std=2.6, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
271  bb_period=30, bb_std=2.6, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
272  bb_period=30, bb_std=2.6, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
273  bb_period=30, bb_std=2.6, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
274  bb_period=30, bb_std=2.6, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
275  bb_period=30, bb_std=2.6, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
276  bb_period=30, bb_std=2.6, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
277  bb_period=30, bb_std=2.6, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
278  bb_period=30, bb_std=2.6, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
279  bb_period=30, bb_std=2.6, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
280  bb_period=30, bb_std=2.6, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
281  bb_period=30, bb_std=2.6, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
282  bb_period=30, bb_std=2.6, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
283  bb_period=30, bb_std=2.7, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
284  bb_period=30, bb_std=2.7, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
285  bb_period=30, bb_std=2.7, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
286  bb_period=30, bb_std=2.7, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
287  bb_period=30, bb_std=2.7, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
288  bb_period=30, bb_std=2.7, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
289  bb_period=30, bb_std=2.7, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
290  bb_period=30, bb_std=2.7, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
291  bb_period=30, bb_std=2.7, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
292  bb_period=30, bb_std=2.7, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
293  bb_period=30, bb_std=2.7, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
294  bb_period=30, bb_std=2.7, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
295  bb_period=30, bb_std=2.7, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
296  bb_period=30, bb_std=2.7, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
297  bb_period=30, bb_std=2.7, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
298  bb_period=30, bb_std=2.7, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
299  bb_period=30, bb_std=2.8, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
300  bb_period=30, bb_std=2.8, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
301  bb_period=30, bb_std=2.8, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
302  bb_period=30, bb_std=2.8, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
303  bb_period=30, bb_std=2.8, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
304  bb_period=30, bb_std=2.8, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
305  bb_period=30, bb_std=2.8, keltner_period=15, ...       0.00   0.00    0.00%       0   +0.00%
306  bb_period=30, bb_std=2.8, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
307  bb_period=30, bb_std=2.8, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
308  bb_period=30, bb_std=2.8, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
309  bb_period=30, bb_std=2.8, keltner_period=20, ...       0.00   0.00    0.00%       0   +0.00%
310  bb_period=30, bb_std=2.8, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
311  bb_period=30, bb_std=2.8, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
312  bb_period=30, bb_std=2.8, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
313  bb_period=30, bb_std=2.8, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
314  bb_period=30, bb_std=2.8, keltner_period=25, ...       0.00   0.00    0.00%       0   +0.00%
315  bb_period=25, bb_std=2.3, keltner_period=20, ...      -0.00   0.55  -62.66%       3  -21.59%
316  bb_period=25, bb_std=2.2, keltner_period=20, ...      -0.00   0.46  -62.66%       5  -21.82%
317  bb_period=25, bb_std=2.4, keltner_period=25, ...      -0.01   0.58  -62.79%       5  -22.40%
318  bb_period=25, bb_std=2.8, keltner_period=20, ...      -0.01   0.47  -62.66%       5  -22.49%
319  bb_period=30, bb_std=2.3, keltner_period=25, ...      -0.02   0.68  -61.09%      21  -22.54%
320  bb_period=25, bb_std=2.3, keltner_period=25, ...      -0.02   0.50  -62.85%       8  -22.74%
321  bb_period=20, bb_std=2.4, keltner_period=20, ...      -0.02   0.93  -49.29%     185  -21.09%
322  bb_period=25, bb_std=2.2, keltner_period=15, ...      -0.09   0.00  -35.76%       0  -14.35%
323  bb_period=25, bb_std=2.3, keltner_period=15, ...      -0.09   0.00  -35.76%       0  -14.35%
324  bb_period=25, bb_std=2.4, keltner_period=15, ...      -0.09   0.00  -35.76%       0  -14.35%
325  bb_period=25, bb_std=2.5, keltner_period=15, ...      -0.09   0.00  -35.76%       0  -14.35%
326  bb_period=25, bb_std=2.5, keltner_period=20, ...      -0.09   0.00  -35.76%       0  -14.35%
327  bb_period=25, bb_std=2.8, keltner_period=15, ...      -0.09   0.00  -35.76%       0  -14.35%
328  bb_period=20, bb_std=2.7, keltner_period=25, ...      -0.09   0.87  -49.77%      77  -20.31%
329  bb_period=20, bb_std=2.8, keltner_period=20, ...      -0.12   0.53  -62.60%       6  -28.20%
330  bb_period=20, bb_std=2.5, keltner_period=20, ...      -0.14   0.64  -60.70%      19  -29.64%
331  bb_period=20, bb_std=2.2, keltner_period=25, ...      -0.17   0.83  -49.05%      80  -33.73%
332  bb_period=25, bb_std=2.3, keltner_period=25, ...      -0.18   0.75  -59.57%      86  -34.19%
333  bb_period=20, bb_std=2.3, keltner_period=20, ...      -0.19   0.71  -56.73%       8  -35.04%
334  bb_period=25, bb_std=2.5, keltner_period=15, ...      -0.22   0.45  -67.51%      11  -36.76%
335  bb_period=20, bb_std=2.2, keltner_period=20, ...      -0.23   0.61  -58.93%      20  -37.67%
336  bb_period=25, bb_std=2.6, keltner_period=20, ...      -0.27   0.50  -69.11%      16  -38.89%
337  bb_period=25, bb_std=2.2, keltner_period=25, ...      -0.32   0.72  -63.71%     122  -42.98%
338  bb_period=25, bb_std=2.7, keltner_period=25, ...      -0.32   0.52  -62.80%      19  -41.44%
339  bb_period=25, bb_std=2.5, keltner_period=25, ...      -0.33   0.59  -68.06%      45  -39.81%
340  bb_period=20, bb_std=2.6, keltner_period=25, ...      -0.40   0.79  -53.13%     106  -42.16%
341  bb_period=25, bb_std=2.3, keltner_period=20, ...      -0.43   0.59  -66.48%      70  -48.30%
342  bb_period=25, bb_std=2.6, keltner_period=25, ...      -0.47   0.50  -64.95%      31  -49.10%
343  bb_period=25, bb_std=2.2, keltner_period=20, ...      -0.47   0.65  -61.19%     101  -50.40%
344  bb_period=20, bb_std=2.2, keltner_period=20, ...      -0.59   0.83  -70.97%     358  -55.99%
345  bb_period=20, bb_std=2.2, keltner_period=15, ...      -0.64   0.83  -65.30%     323  -57.36%
346  bb_period=20, bb_std=2.3, keltner_period=15, ...      -0.76   0.00  -30.26%       0  -23.54%
347  bb_period=20, bb_std=2.3, keltner_period=20, ...      -0.79   0.77  -67.32%     268  -63.49%
348  bb_period=20, bb_std=2.2, keltner_period=15, ...      -0.87   0.06  -79.12%       6  -66.66%
349  bb_period=20, bb_std=2.2, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.33%
350  bb_period=20, bb_std=2.3, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.33%
351  bb_period=20, bb_std=2.5, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.33%
352  bb_period=20, bb_std=2.6, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.33%
353  bb_period=30, bb_std=2.2, keltner_period=20, ...      -0.89   0.00  -79.71%       0  -67.33%
354  bb_period=30, bb_std=2.2, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.33%
355  bb_period=30, bb_std=2.2, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.33%
356  bb_period=30, bb_std=2.3, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.33%
357  bb_period=30, bb_std=2.4, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.33%
358  bb_period=20, bb_std=2.7, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.40%
359  bb_period=20, bb_std=2.8, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.40%
360  bb_period=25, bb_std=2.3, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.40%
361  bb_period=25, bb_std=2.6, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.40%
362  bb_period=25, bb_std=2.7, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.40%
363  bb_period=30, bb_std=2.5, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.40%
364  bb_period=30, bb_std=2.7, keltner_period=20, ...      -0.89   0.00  -79.71%       0  -67.40%
365  bb_period=30, bb_std=2.8, keltner_period=20, ...      -0.89   0.00  -79.71%       0  -67.40%
366  bb_period=30, bb_std=2.8, keltner_period=25, ...      -0.89   0.00  -79.71%       0  -67.40%
367  bb_period=25, bb_std=2.2, keltner_period=25, ...      -0.90    inf  -79.71%       1  -67.45%
368  bb_period=30, bb_std=2.7, keltner_period=25, ...      -0.90    inf  -79.76%       1  -67.48%
369  bb_period=25, bb_std=2.5, keltner_period=25, ...      -0.90    inf  -79.71%       2  -67.72%
370  bb_period=20, bb_std=2.2, keltner_period=15, ...      -1.02   0.00  -76.49%       1  -67.37%
371  bb_period=30, bb_std=2.4, keltner_period=15, ...      -1.05   0.00  -79.03%       0  -71.64%
372  bb_period=20, bb_std=2.5, keltner_period=25, ...      -1.06   0.66  -73.88%     145  -69.94%
373  bb_period=20, bb_std=2.3, keltner_period=15, ...      -1.22   0.00  -81.66%       3  -76.37%
374  bb_period=20, bb_std=2.4, keltner_period=25, ...      -1.25   0.69  -79.23%     180  -75.20%
375  bb_period=20, bb_std=2.2, keltner_period=20, ...      -1.37   0.00  -84.21%       2  -79.62%
376  bb_period=20, bb_std=2.3, keltner_period=20, ...      -1.37   0.00  -84.25%       2  -79.67%
377  bb_period=20, bb_std=2.2, keltner_period=25, ...      -1.62   0.67  -85.85%     350  -84.05%
378  bb_period=20, bb_std=2.3, keltner_period=25, ...      -1.85   0.64  -87.27%     254  -86.93%

BEST PARAMETERS
----------------------------------------
  bb_period: 30
  bb_std: 2.3
  keltner_period: 20
  keltner_atr_mult: 1.0
  Sharpe:        1.2499
  Profit Factor: 2.1591
  Max DD:        -44.74%
  Total Return:  +168.53%
  Trades:        16


Parameter Sensitivity Analysis
============================================================
Total combos tested: 378

keltner_period:
  Per 1 unit:    Sharpe -0.0168  (avg change per unit)
  Best value:    15  (avg Sharpe +0.039)
  Importance:    0.168  (spread between best/worst value)
  Correlation:   -0.178
  Top values:    15 (Sharpe +0.04), 20 (Sharpe +0.02), 25 (Sharpe -0.13)

bb_std:
  Per 1 unit:    Sharpe +0.1963  (avg change per unit)
  Best value:    2.4  (avg Sharpe +0.029)
  Importance:    0.139  (spread between best/worst value)
  Correlation:   +0.102
  Top values:    2.4 (Sharpe +0.03), 2.6 (Sharpe +0.02), 2.8 (Sharpe +0.01)

keltner_atr_mult:
  Per 1 unit:    Sharpe +0.0167  (avg change per unit)
  Best value:    0.8  (avg Sharpe +0.020)
  Importance:    0.133  (spread between best/worst value)
  Correlation:   +0.009
  Top values:    0.8 (Sharpe +0.02), 0.7 (Sharpe +0.01), 0.4 (Sharpe +0.00)

bb_period:
  Per 1 unit:    Sharpe -0.0044  (avg change per unit)
  Best value:    20  (avg Sharpe +0.000)
  Importance:    0.044  (spread between best/worst value)
  Correlation:   -0.047
  Top values:    20 (Sharpe +0.00), 25 (Sharpe -0.03), 30 (Sharpe -0.04)

BEST COMBO FOUND
----------------------------------------
  bb_period: 30
  bb_std: 2.3
  keltner_period: 20
  keltner_atr_mult: 1.0
  Sharpe:        1.2499
  Profit Factor: 2.1591
  Max DD:        -44.74%
  Total Return:  +168.53%
  Trades:        16
